pic,source_file,CY_index,h11,h21,rk_bk,sq_bk,dp_bk,bk_match,hodge_match,rankS,h11_minus_rankS,pic_expected,kernel_dim_match,pic1_scale_k
2,Example_Files/Y.v20.txt,382,16,36,14,25,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,385,16,34,14,23,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,390,16,36,14,23,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,395,16,36,14,21,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,428,16,33,14,24,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,517,16,31,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,709,16,26,14,22,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,732,16,25,14,21,22,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,762,16,24,14,25,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,914,16,25,14,23,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,938,16,26,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,990,16,25,14,22,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1002,16,26,14,23,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1039,16,26,14,23,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1069,16,24,14,24,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1083,16,26,14,28,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1093,16,24,14,21,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1103,16,24,14,25,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1114,16,24,14,22,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1122,16,26,14,25,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1142,16,25,14,30,33,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1145,16,26,14,20,20,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1146,16,26,14,26,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1149,16,28,14,27,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1210,16,24,14,26,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1217,16,24,14,24,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1261,16,24,14,24,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1264,16,24,14,23,26,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,1268,16,25,15,28,31,True,True,15,1,1,True,1.0
1,Example_Files/Y.v20.txt,1278,16,24,15,24,26,True,True,15,1,1,True,1.0
1,Example_Files/Y.v20.txt,1295,16,25,15,22,22,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,1296,16,25,14,28,33,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1308,16,24,14,22,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1332,16,22,14,19,21,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1336,16,28,14,24,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1337,16,28,14,23,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1356,16,26,14,23,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1359,16,27,14,23,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1384,16,27,14,27,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1391,16,28,14,29,33,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1423,16,27,14,28,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1425,16,26,14,24,25,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,1454,16,25,15,24,27,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,1494,16,25,14,23,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1508,16,24,14,24,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1515,16,25,14,24,26,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,1522,16,25,15,26,27,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,1537,16,25,14,28,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1574,16,25,14,23,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1594,16,24,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1611,16,28,14,27,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1633,16,28,14,23,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1635,16,26,14,25,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1638,16,26,14,25,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1655,16,24,14,21,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1679,16,24,14,25,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1724,16,19,14,19,21,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1741,16,24,14,21,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1786,16,25,14,28,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1822,16,26,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1871,16,24,14,23,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1874,16,24,14,24,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1915,16,24,14,23,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1919,16,24,14,25,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1925,16,28,14,28,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1941,16,22,14,20,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1950,16,25,14,24,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1985,16,27,14,18,19,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1994,16,24,14,23,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,1997,16,24,14,25,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2005,16,24,14,22,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2119,16,25,14,27,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2122,16,24,14,24,28,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,2128,16,24,15,24,26,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,2134,16,24,14,24,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2161,16,24,14,19,22,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2182,16,24,14,21,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2186,24,16,22,36,36,True,True,22,2,2,True,
2,Example_Files/Y.v20.txt,2189,16,24,14,20,22,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2195,16,25,14,22,24,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,2214,16,25,15,27,31,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,2215,16,23,14,26,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2219,16,25,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2223,16,26,14,22,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2229,16,25,14,20,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2231,26,16,24,60,60,True,True,24,2,2,True,
2,Example_Files/Y.v20.txt,2253,16,24,14,22,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2259,16,26,14,24,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2261,16,25,14,22,23,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,2315,16,25,15,21,21,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,2317,16,26,14,23,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2319,16,27,14,28,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2389,16,25,14,24,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2429,16,27,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2431,16,26,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2437,16,26,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2796,16,32,14,23,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,2890,16,32,14,22,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3009,16,33,14,25,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3032,16,33,14,26,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3098,16,32,14,22,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3152,16,27,14,27,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3214,16,25,14,24,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3261,16,26,14,29,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3284,16,28,14,24,25,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,3292,16,25,15,25,31,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,3296,16,25,14,28,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3333,16,25,14,21,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3335,16,29,14,25,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3371,16,28,14,23,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3409,16,25,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3421,16,26,14,26,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3431,16,24,14,24,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3497,16,29,14,25,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3599,16,26,14,27,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3613,16,24,14,24,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3632,16,24,14,20,22,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3643,16,26,14,26,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3658,16,25,14,19,22,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3671,16,25,14,22,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3680,16,26,14,23,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3683,16,25,14,23,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3753,16,24,14,23,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3754,16,24,14,20,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3789,16,26,14,26,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3796,16,24,14,25,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3801,16,26,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3811,16,24,14,21,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3819,16,26,14,27,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3873,16,25,14,27,30,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,3874,16,25,15,28,31,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,3885,16,24,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3901,16,27,14,23,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3905,16,27,14,27,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3906,16,28,14,24,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3918,16,27,14,22,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3925,16,27,14,28,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3960,16,24,14,23,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3961,16,24,14,22,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,3970,16,25,14,29,33,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4003,16,27,14,28,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4015,16,26,14,24,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4051,17,22,15,21,27,True,True,15,2,2,True,
2,Example_Files/Y.v20.txt,4055,16,23,14,27,32,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4073,16,26,14,24,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4077,16,25,14,28,33,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4079,17,31,15,24,30,True,True,15,2,2,True,
2,Example_Files/Y.v20.txt,4087,16,27,14,25,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4089,16,23,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4090,16,26,14,26,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4093,16,26,14,25,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4104,16,26,14,29,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4105,16,26,14,27,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4107,16,29,14,27,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4125,16,25,14,21,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4134,16,26,14,26,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4135,16,24,14,21,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4154,16,28,14,23,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4171,16,26,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4199,16,26,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4245,16,24,14,24,26,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,4283,24,16,23,36,36,True,True,23,1,1,True,1.0
2,Example_Files/Y.v20.txt,4312,16,25,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4317,17,21,15,27,32,True,True,15,2,2,True,
2,Example_Files/Y.v20.txt,4323,16,27,14,25,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4324,19,21,17,35,40,True,True,17,2,2,True,
1,Example_Files/Y.v20.txt,4328,16,23,15,22,25,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,4337,16,33,14,24,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4352,16,24,14,24,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4388,16,33,14,30,32,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4483,16,27,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4510,16,27,14,25,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4527,16,30,14,29,34,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4578,16,30,14,21,22,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4607,16,28,14,24,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4637,16,27,14,27,32,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4638,16,28,14,24,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4645,16,27,14,23,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4684,16,28,14,17,18,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,4703,16,25,15,27,31,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,4704,16,23,14,26,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4711,16,26,14,25,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4717,16,24,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4754,16,24,14,21,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4772,16,26,14,26,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4806,16,28,14,24,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4925,16,26,14,25,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4926,16,26,14,23,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4930,16,26,14,24,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4954,16,26,14,27,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,4966,16,29,14,24,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5042,16,26,14,25,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5046,16,28,14,28,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5055,16,27,14,23,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5077,16,26,14,24,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5080,18,21,16,29,33,True,True,16,2,2,True,
2,Example_Files/Y.v20.txt,5115,18,22,16,32,38,True,True,16,2,2,True,
2,Example_Files/Y.v20.txt,5124,16,24,14,21,24,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,5131,24,16,23,36,36,True,True,23,1,1,True,1.0
2,Example_Files/Y.v20.txt,5166,16,23,14,27,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5177,16,25,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5182,16,26,14,23,24,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,5206,16,25,15,27,27,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,5210,16,26,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5214,16,25,14,28,33,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5218,16,26,14,25,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5219,16,26,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5231,16,26,14,26,28,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,5234,16,25,15,26,27,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,5243,16,26,14,25,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5277,16,25,14,23,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5290,16,28,14,25,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5302,16,26,14,25,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5387,16,25,14,25,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5391,16,24,14,21,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5658,16,33,14,23,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5660,16,32,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5663,16,35,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5675,16,33,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5698,16,33,14,26,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5700,16,30,14,27,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5776,16,28,14,29,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5777,16,25,14,22,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5811,16,25,14,25,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5816,16,26,14,24,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5836,16,27,14,22,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5851,16,28,14,26,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5869,16,28,14,23,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5914,16,26,14,23,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5930,16,23,14,26,30,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,5946,16,25,15,24,27,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,5953,16,24,14,25,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5954,16,26,14,26,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5956,16,26,14,24,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5965,16,25,14,27,33,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5976,16,24,14,24,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5981,16,24,14,24,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5989,16,26,14,23,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,5997,16,23,14,26,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6015,16,25,14,24,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6031,16,26,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6059,16,24,14,24,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6061,16,25,14,29,34,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6062,16,24,14,21,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6072,16,24,14,22,24,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,6082,16,25,15,27,31,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,6092,16,26,14,21,22,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6103,16,31,14,28,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6113,16,26,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6120,16,26,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6170,16,25,14,21,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6208,16,24,14,24,24,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6213,16,24,14,22,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6221,16,25,14,30,34,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6245,16,29,14,26,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6246,17,30,15,28,33,True,True,15,2,2,True,
2,Example_Files/Y.v20.txt,6248,16,27,14,26,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6249,16,27,14,28,34,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6287,16,25,14,25,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6305,16,23,14,26,30,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6310,16,24,14,24,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6317,16,24,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6320,16,28,14,26,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6338,16,25,14,25,29,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6351,16,24,14,31,38,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6352,16,23,14,23,27,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6356,16,24,14,22,23,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6371,16,24,14,25,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6376,16,24,14,25,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6383,16,28,14,28,31,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6386,16,24,14,25,28,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,6409,16,25,15,25,31,True,True,15,1,1,True,1.0
2,Example_Files/Y.v20.txt,6413,16,24,14,23,28,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6452,16,26,14,25,26,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6456,16,25,14,30,34,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6463,16,24,14,23,25,True,True,14,2,2,True,
2,Example_Files/Y.v20.txt,6476,16,25,14,27,32,True,True,14,2,2,True,
1,Example_Files/Y.v20.txt,6493,16,24,15,23,26,True,True,15,1,1,True,1.0
1,Example_Files/Y.v20.txt,6500,16,24,15,24,26,True,True,15,1,1,True,1.0
1,Example_Files/Y.v21.txt,6,17,24,16,27,27,True,True,16,1,1,True,1.0
2,Example_Files/Y.v21.txt,13,18,21,16,25,29,True,True,16,2,2,True,
2,Example_Files/Y.v21.txt,15,17,24,15,23,24,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,18,17,26,15,27,27,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,20,17,24,15,25,26,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,54,17,24,15,23,25,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,56,17,25,15,26,27,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,65,17,25,15,23,24,True,True,15,2,2,True,
1,Example_Files/Y.v21.txt,77,17,25,16,26,28,True,True,16,1,1,True,1.0
1,Example_Files/Y.v21.txt,87,17,24,16,27,27,True,True,16,1,1,True,1.0
2,Example_Files/Y.v21.txt,89,17,24,15,25,25,True,True,15,2,2,True,
1,Example_Files/Y.v21.txt,91,17,24,16,27,27,True,True,16,1,1,True,1.0
2,Example_Files/Y.v21.txt,92,17,25,15,26,26,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,96,17,25,15,24,24,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,114,17,24,15,23,25,True,True,15,2,2,True,
1,Example_Files/Y.v21.txt,120,17,23,16,22,23,True,True,16,1,1,True,1.0
2,Example_Files/Y.v21.txt,172,17,23,15,27,29,True,True,15,2,2,True,
1,Example_Files/Y.v21.txt,186,23,17,22,36,36,True,True,22,1,1,True,1.0
2,Example_Files/Y.v21.txt,197,17,24,15,25,27,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,198,17,23,15,31,34,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,206,17,23,15,26,26,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,216,20,20,18,34,37,True,True,18,2,2,True,
1,Example_Files/Y.v21.txt,221,23,17,22,38,38,True,True,22,1,1,True,1.0
2,Example_Files/Y.v21.txt,239,17,33,15,28,32,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,244,17,33,15,26,28,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,334,17,30,15,28,31,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,358,17,31,15,23,26,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,430,17,27,15,30,33,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,489,17,27,15,21,24,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,528,17,25,15,20,24,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,544,17,25,15,29,33,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,575,17,26,15,28,30,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,580,17,25,15,28,30,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,583,17,26,15,28,28,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,584,17,26,15,29,30,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,646,17,22,15,24,26,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,659,17,24,15,24,26,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,698,17,23,15,25,27,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,710,17,24,15,27,29,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,715,17,23,15,26,29,True,True,15,2,2,True,
2,Example_Files/Y.v21.txt,718,17,25,15,25,25,True,True,15,2,2,True,
1,Example_Files/Y.v21.txt,724,17,23,16,24,25,True,True,16,1,1,True,1.0
2,Example_Files/Y.v21.txt,743,17,24,15,25,27,True,True,15,2,2,True,
